ms_nr,bundesland,behoerde,kreis,bez,ags,latitude,longitude,pct_data_1990_2021,trend_normalized,trend_bin,trend_raw,range,p_value,2012_x,2013_x,2014_x,2015_x,2016_x,2017_x,2018_x,2019_x,2020_x,2021_x,messstellen_insgesamt,2012_y,2013_y,2014_y,2015_y,2016_y,2017_y,2018_y,2019_y,2020_y,2021_y,2012_y_binned,2013_y_binned,2014_y_binned,2015_y_binned,2016_y_binned,2017_y_binned,2018_y_binned,2019_y_binned,2020_y_binned,2021_y_binned
bb-31445101,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.88632137837953,13.157271011018013,1.0,0.22638113614908,kein starker Trend,0.0016412632370808,0.725000000000001,9.29265688e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-31449104,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.82819418143325,13.007534485546731,0.9947916666666666,-0.7826015230604799,leicht sinkend,-0.0114846773509125,1.46749999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-31449210,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.81449848582714,12.999924993561436,0.9973958333333334,-0.4998237045227199,kein starker Trend,-0.010427988555359,2.08633333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-31449211,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.81449848582714,12.999924993561436,0.9791666666666666,-0.92022464282572,leicht sinkend,-0.0095642014544353,1.03933333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-31449212,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.8059350770837,13.06530306609108,0.9973958333333334,-0.7643374500601701,leicht sinkend,-0.0106625074283394,1.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-31454608,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.83376018581858,13.30189766270584,1.0,-0.4856985719500399,kein starker Trend,-0.0069212046502882,1.425,3.7397e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-31454653,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.79983077832985,13.260438321088284,1.0,0.6632784213125,leicht steigend,0.0057705222654188,0.870000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-31455202,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.84255424825711,13.195341446664663,1.0,-0.29748261010486,kein starker Trend,-0.0037854662135844,1.2725,1.348817e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-31455260,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.82331783747528,13.214632237823944,0.9869791666666666,-0.03077876730997,kein starker Trend,-0.0004801487700355,1.56,0.61801550274828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-31464501,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.85683821372564,13.407555105174172,1.0,-0.24803586161906,kein starker Trend,-0.0029082204774835,1.1725,2.7789590434e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-31464518,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.89044902798079,13.410544933609824,1.0,-0.0308262879852,kein starker Trend,-0.0005741396137245,1.8625,0.4531378754206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-31464520,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.89044902798079,13.410544933609824,0.9869791666666666,-0.00649136940104,kein starker Trend,-9.67322230245e-05,1.49016666666667,0.863496253322547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-31464605,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.806236678721696,13.42016104157412,1.0,0.02524673333227,kein starker Trend,0.0002828896469881,1.1205,0.63851932072871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-31464607,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.806236678721696,13.42016104157412,1.0,0.02511434933737,kein starker Trend,0.0002713605445903,1.0805,0.608571745438249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-32445001,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.704704408749016,13.14006540404179,1.0,-0.70347759785291,leicht sinkend,-0.0094441867511753,1.34249999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-32445310,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.77889263955685,13.122550433066271,1.0,0.08928416654566,kein starker Trend,0.0015022061021309,1.6825,0.164730325965332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-32449202,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.79251492352523,13.16454624980282,1.0,0.04284307934822,kein starker Trend,0.0006062295727773,1.41499999999999,0.474583626333246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-32449203,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.78791271777658,13.030628163005778,0.9661458333333334,-0.06884522104593,kein starker Trend,-0.0009225259620155,1.34,0.324105523930359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-32449205,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.73050565978204,13.03290580937736,0.984375,-0.54441188984568,leicht sinkend,-0.0097177522337455,1.78500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-32449206,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.73050565978204,13.03290580937736,0.9947916666666666,-0.49396594859866,kein starker Trend,-0.0078417094340037,1.5875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-32449220,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.71591727637307,13.098190901009705,0.9609375,-0.3697028780738099,kein starker Trend,-0.005730394610144,1.55,2.234276637e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-32449221,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.71591727637307,13.098190901009705,0.9609375,-0.4019981741499,kein starker Trend,-0.0046129290483701,1.1475,7.21e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-32449223,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.70081390237531,13.093267747444123,0.9505208333333334,-0.68440762903563,leicht sinkend,-0.015193849364591,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-32454661,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.77268301375232,13.278628930408397,0.9713541666666666,-0.4918173250266899,kein starker Trend,-0.0045124239571199,0.917500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-32454663,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.78832622979243,13.235730387290982,1.0,0.26030216218845,kein starker Trend,0.0033318676760122,1.28,9.66367e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-32454665,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.7811344246525,13.269977009278524,0.9765625,-0.09324097826678,kein starker Trend,-0.0008624790489677,0.925000000000004,0.025449831165404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-32455305,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.79533920880083,13.173356687355222,1.0,0.13910554462339,kein starker Trend,0.0019996422039613,1.4375,0.0371960302127018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-32455411,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.73013367821866,13.265983958676518,0.9895833333333334,-0.62402332706841,leicht sinkend,-0.0060218251062101,0.965000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-32455414,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.73841616389,13.281549808960484,0.9947916666666666,-0.7836307693267499,leicht sinkend,-0.0084893333343732,1.08333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-32455418,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.72445869888658,13.275731015108608,0.9921875,-0.78908365464772,leicht sinkend,-0.009922726957195,1.2575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-32455420,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.70211138756927,13.297792236926853,1.0,-0.62134568221707,leicht sinkend,-0.00509503459418,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-32465301,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.77637197558556,13.34386631884666,0.9661458333333334,0.0798515806059,kein starker Trend,0.0008224712802408,1.03,0.0687850469495609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-33452450,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.61538456367818,13.19991340081766,1.0,0.2366573173423999,kein starker Trend,0.0018400106423372,0.7775,5.79496731757e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-33452451,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.61880288546236,13.175929524346534,0.9947916666666666,-0.13386246645236,kein starker Trend,-0.0018941539003009,1.415,0.130789882906864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-33452454,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.64069906540652,13.169106348774504,1.0,0.1056346569295599,kein starker Trend,0.0012280028868061,1.1625,0.0988230224297676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-33455015,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.67477205673405,13.21782621330291,0.9739583333333334,0.08415124881421,kein starker Trend,0.0009361826430581,1.1125,0.0570278224052019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-33455021,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.69299167725768,13.166785637697055,0.96875,-0.0651270150649,kein starker Trend,-0.0009866742782332,1.51499999999999,0.154539956277504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-33455424,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.69228872809487,13.2414402617962,0.9791666666666666,0.07862499084809,kein starker Trend,0.0006918999194632,0.880000000000003,0.107302617407653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-33455425,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.690619456994206,13.211602287996431,0.9739583333333334,0.01667278353166,kein starker Trend,0.0001854847167897,1.1125,0.734190302284862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-33455426,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.690619456994206,13.211602287996431,0.9765625,0.24630293044686,kein starker Trend,0.0024568717312074,0.997500000000002,6.336975917e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-33455490,Brandenburg,bb,Oberhavel,Landkreis,12065.0,52.69057539835009,13.176845431284256,0.9817708333333334,-0.05415741140935,kein starker Trend,-0.0008854736765429,1.635,0.185926928285312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,3.0,84,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
